    0.158115407228469862E+01   -0.422975184917449951E+02   -0.196595736262687395E+06   -0.230091898153046470E+01    1
    0.222691320180892927E+01   -0.423959507942199707E+02   -0.115206931734444937E+06   -0.240091898153046435E+01    1
    0.990608835220336825E+00   -0.432792592048645020E+02   -0.100396562024968764E+06   -0.250091898153046444E+01    1
    0.200323808193206776E+00   -0.453035490512847900E+02   -0.100396562024968764E+06   -0.260091898153046497E+01    1
    0.953071111440658481E+00   -0.437424778938293457E+02   -0.100396562024968764E+06   -0.270091898153046506E+01    1
    0.168877613544464122E+00   -0.450729310512542725E+02   -0.100396562024968764E+06   -0.280091898153046470E+01    1
    0.119035173654556270E+01   -0.445787348747253418E+02   -0.345778999968875069E+05   -0.290091898153046479E+01    1
    0.246777310371398917E+01   -0.426987817287445068E+02   -0.341437713405031391E+05   -0.300091898153046532E+01    1
    0.115096102356910701E+01   -0.430261080265045166E+02   -0.341229930995445175E+05   -0.310091898153046586E+01    1
    0.117012355923652644E+01   -0.427569706439971924E+02   -0.340134041645147590E+05   -0.320091898153046506E+01    1
    0.165696622133255000E+01   -0.431024982929229736E+02   -0.336189905662448364E+05   -0.330091898153046515E+01    1
    0.193633199930191036E+01   -0.433126671314239502E+02   -0.197887166548697569E+05   -0.340091898153046479E+01    1
    0.125166597366333021E+01   -0.443697619438171387E+02   -0.114902119827133120E+05   -0.350091898153046488E+01    1
    0.138081361651420598E+01   -0.436762971878051758E+02   -0.492049932043298486E+04   -0.360091898153046541E+01    1
    0.152871050238609318E+01   -0.437976946830749512E+02   -0.383533431401268399E+04   -0.370091898153046506E+01    1
    0.134721505045890821E+01   -0.442234210968017578E+02   -0.330771659047820503E+04   -0.380091898153046559E+01    1
    0.163971527218818669E+01   -0.442419686317443848E+02   -0.129897133053283528E+04   -0.390091898153046568E+01    1
    0.248149922490119934E+01   -0.439177587032318115E+02   -0.101390112920875697E+04   -0.400091898153046532E+01    1
    0.292063847780227670E+01   -0.435345511436462402E+02   -0.898401243940298400E+03   -0.410091898153046586E+01    1
    0.225790150761604291E+01   -0.457250747680664062E+02   -0.673847757627840338E+03   -0.420091898153046550E+01    1
    0.267950615882873544E+01   -0.453178000450134277E+02   -0.654990486846953900E+03   -0.430091898153046603E+01    1
    0.175185292363166822E+01   -0.444686875343322754E+02   -0.615091897453578326E+03   -0.440091898153046568E+01    1
    0.163883199095726018E+01   -0.458671467304229736E+02   -0.580060126164185021E+03   -0.450091898153046621E+01    1
    0.235708724856376639E+01   -0.455335755348205566E+02   -0.573758497703149260E+03   -0.460091898153046674E+01    1
    0.285004909634590131E+01   -0.437533791065216064E+02   -0.479104952745954165E+03   -0.470091898153046639E+01    1
    0.298182549476623526E+01   -0.436333470344543457E+02   -0.462728078966966677E+03   -0.480091898153046603E+01    1
    0.281555445790290815E+01   -0.438063073158264160E+02   -0.438015383763761122E+03   -0.490091898153046657E+01    1
    0.199017294562407554E+01   -0.455863629272320523E+02   -0.362010741739841990E+03   -0.500091898153046621E+01    1
    0.210311986804008466E+01   -0.454689569473266602E+02   -0.329913486967429435E+03   -0.510091898153046674E+01    1
    0.197137398638066230E+01   -0.454809981372800394E+02   -0.268382447272239745E+03   -0.520091898153046639E+01    1
    0.180468956232070932E+01   -0.455453381538391113E+02   -0.264246479830450426E+03   -0.530091898153046692E+01    1
    0.176400573253631587E+01   -0.455484058856964111E+02   -0.263452885064592863E+03   -0.540091898153046657E+01    1
    0.283691793680191040E+01   -0.445966367721557617E+02   -0.185329762038238130E+03   -0.550091898153046710E+01    1
    0.288977834587779325E+01   -0.445447261178526404E+02   -0.185289069948786761E+03   -0.560091898153046674E+01    1
    0.292043639538366939E+01   -0.444972847082499570E+02   -0.174857190377958005E+03   -0.570091898153046639E+01    1
    0.292226091078674699E+01   -0.443888097187860780E+02   -0.118740608624979288E+03   -0.580091898153046692E+01    1
    0.265002997517585737E+01   -0.446377787590026855E+02   -0.110657607720259080E+03   -0.590091898153046746E+01    1
    0.269848858382894274E+01   -0.441875369746659459E+02   -0.108632687105790836E+03   -0.600091898153046710E+01    1
    0.278787629665188463E+01   -0.441223433787026664E+02   -0.986290476914755061E+02   -0.610091898153046763E+01    1
    0.275361767485161124E+01   -0.441594059779595582E+02   -0.962381052024388737E+02   -0.620091898153046728E+01    1
    0.288726071361886261E+01   -0.443610745166749609E+02   -0.934445679256070889E+02   -0.630091898153046603E+01    1
    0.290876344442367563E+01   -0.440241622924804688E+02   -0.908346821265955811E+02   -0.640091898153046657E+01    1
    0.266391520619672084E+01   -0.445640081688406369E+02   -0.873781104252074527E+02   -0.650091898153046799E+01    1
    0.290216109791099086E+01   -0.440537150288318742E+02   -0.816911547743856801E+02   -0.660091898153046763E+01    1
    0.292601935417818870E+01   -0.440317481273816327E+02   -0.814130135382151821E+02   -0.670091898153046817E+01    1
    0.274260119784501954E+01   -0.442091558894224548E+02   -0.798140590049486462E+02   -0.680091898153046692E+01    1
    0.295568884015083322E+01   -0.440265078544616699E+02   -0.742265654211446133E+02   -0.690091898153046746E+01    1
    0.279179509765540912E+01   -0.443825649946086926E+02   -0.719925674250555829E+02   -0.700091898153046710E+01    1
    0.272963517776909015E+01   -0.444392101628927705E+02   -0.707313096056078479E+02   -0.710091898153046674E+01    1
    0.283609780062577954E+01   -0.441605757295988468E+02   -0.689939587166866914E+02   -0.720091898153046728E+01    1
    0.281004248112722355E+01   -0.441990853632239435E+02   -0.661284847098892783E+02   -0.730091898153046781E+01    1
    0.255202818946687415E+01   -0.445764462266451389E+02   -0.626659404204910331E+02   -0.740091898153046834E+01    1
    0.294300781509209752E+01   -0.441081496743747437E+02   -0.623743118086170796E+02   -0.750091898153046799E+01    1
    0.269174676295109760E+01   -0.444214847389991192E+02   -0.615347412402803045E+02   -0.760091898153046852E+01    1
    0.292289440841163906E+01   -0.441699109905951630E+02   -0.615254136474611641E+02   -0.770091898153046639E+01    1
    0.281992095143599864E+01   -0.442825128932580867E+02   -0.614247297818786535E+02   -0.780091898153046781E+01    1
    0.286059208528466957E+01   -0.442304730179401417E+02   -0.610939847800219766E+02   -0.790091898153046834E+01    1
    0.286501895744058910E+01   -0.442117154035179851E+02   -0.608627283582520420E+02   -0.800091898153046799E+01    1
    0.256428407051657059E+01   -0.445504250417142771E+02   -0.608025372634353332E+02   -0.810091898153046763E+01    1
    0.273531282016603150E+01   -0.443088333462586164E+02   -0.606919269420628638E+02   -0.820091898153046728E+01    1
    0.275192855247685308E+01   -0.442983795005487764E+02   -0.605112465750256021E+02   -0.830091898153046870E+01    1
    0.268252296431443460E+01   -0.444190870731263843E+02   -0.604053143760253519E+02   -0.840091898153046834E+01    1
    0.275806442990547263E+01   -0.443015904919139629E+02   -0.601603551590271408E+02   -0.850091898153046799E+01    1
    0.270219576954841623E+01   -0.443816268444061279E+02   -0.595795257937173375E+02   -0.860091898153046763E+01    1
    0.264944657956600693E+01   -0.443944686947249423E+02   -0.594116884530750440E+02   -0.870091898153046728E+01    1
    0.256333176461201973E+01   -0.445375643396628504E+02   -0.592821006351171818E+02   -0.880091898153046870E+01    1
    0.252687827737614379E+01   -0.445764470005643503E+02   -0.591660115259423378E+02   -0.890091898153046834E+01    1
    0.267063019541731927E+01   -0.443858137005286579E+02   -0.591609446604488411E+02   -0.900091898153046799E+01    1
    0.263595268697654994E+01   -0.444523819216272713E+02   -0.591024106889480336E+02   -0.910091898153046941E+01    1
    0.255074584807988858E+01   -0.445493746785832627E+02   -0.590838166597303811E+02   -0.920091898153046905E+01    1
    0.267235858814292637E+01   -0.444015489675492248E+02   -0.590282955646005476E+02   -0.930091898153046870E+01    1
    0.263648997387052253E+01   -0.444499312571449678E+02   -0.590108087548314160E+02   -0.940091898153046834E+01    1
    0.263953258705423810E+01   -0.444089936669602210E+02   -0.589998132853198243E+02   -0.950091898153046799E+01    1
    0.255641674477296288E+01   -0.445391723464358549E+02   -0.587422939676911398E+02   -0.960091898153046941E+01    1
    0.263360322417240855E+01   -0.444438259968619391E+02   -0.586374911358199284E+02   -0.970091898153046905E+01    1
    0.263157572141840701E+01   -0.444263535359633721E+02   -0.585524336883218837E+02   -0.980091898153046870E+01    1
    0.257411275079897850E+01   -0.445162901972316405E+02   -0.585490685847484329E+02   -0.990091898153046834E+01    1
    0.257636217060577311E+01   -0.444606501093485988E+02   -0.584956306077629478E+02   -0.100009189815304698E+02    1
    0.261793292439912317E+01   -0.444346676077313916E+02   -0.584837066854813585E+02   -0.101009189815304694E+02    1
