    0.284363398551940927E+01   -0.446190519332885742E+02    0.235750660024050916E+03    0.480303793130041413E+03    0.591530215968899764E+00   -0.196752337471199922E+03   -0.480091898153046603E+01    1
    0.246623354633356717E+01   -0.450003911304667668E+02    0.231231659064432279E+03    0.530496839614130636E+03    0.654413989620476144E+00   -0.167256993630520867E+03   -0.490091898153046657E+01    1
    0.160612733511253558E+01   -0.452474134922464017E+02    0.234197548571118062E+03    0.498530800655743690E+03    0.497851230161480252E+00   -0.149095168687459022E+03   -0.500091898153046621E+01    1
    0.245400557316887546E+01   -0.449480434593118261E+02    0.233425528517673285E+03    0.470412708811491598E+03    0.678485312807677987E+00   -0.135286695789377490E+03   -0.510091898153046674E+01    1
    0.207434642141238346E+01   -0.452500494779586049E+02    0.235113192708328228E+03    0.479023334074362026E+03    0.663784621919537354E+00   -0.123689872562142781E+03   -0.520091898153046639E+01    1
    0.266897541489008727E+01   -0.443051789691886313E+02    0.231270272768497932E+03    0.489568702266270066E+03    0.643392063685411131E+00   -0.893641943592901384E+02   -0.530091898153046692E+01    1
    0.191231421092836174E+01   -0.451026769467083426E+02    0.238777568402059813E+03    0.520674831231344115E+03    0.430259883864080706E+00   -0.841694122674656597E+02   -0.540091898153046657E+01    1
    0.272838234443979033E+01   -0.441250224023430775E+02    0.231801784362159140E+03    0.508792995582129549E+03    0.462543338619208710E+00   -0.839437934216520318E+02   -0.550091898153046710E+01    1
    0.182614174596931433E+01   -0.446269505759806577E+02    0.236498362309896009E+03    0.525673422924981651E+03    0.364343528265498651E+00   -0.817176337330898122E+02   -0.560091898153046674E+01    1
    0.290921273143086578E+01   -0.443012364029505363E+02    0.233138072518297236E+03    0.492313030350858980E+03    0.559331938887390412E+00   -0.810511648516852006E+02   -0.570091898153046639E+01    1
    0.201596628427505475E+01   -0.446218118667602539E+02    0.235860506335218759E+03    0.478915051262324084E+03    0.419765985740260417E+00   -0.799609767178368287E+02   -0.580091898153046692E+01    1
    0.276922839136837817E+01   -0.442766487261120574E+02    0.231029003600926160E+03    0.479955228102298975E+03    0.696428546276575799E+00   -0.762364316668812307E+02   -0.590091898153046746E+01    1
    0.209106453493595934E+01   -0.448831434079114118E+02    0.232108302923424731E+03    0.515370027342138428E+03    0.778954324370024209E+00   -0.740556036414856322E+02   -0.600091898153046710E+01    1
    0.196369263049756748E+01   -0.449844480771989907E+02    0.233092619780237442E+03    0.523058825203296237E+03    0.831893414412226750E+00   -0.670430795502138182E+02   -0.610091898153046763E+01    1
    0.237631538836620848E+01   -0.445379048267272779E+02    0.233195587852221365E+03    0.508122996324664143E+03    0.530265024723880374E+00   -0.666936305494939887E+02   -0.620091898153046728E+01    1
    0.230349397721983840E+01   -0.447792133048451149E+02    0.234717943762940962E+03    0.505470840408140020E+03    0.485168130381109786E+00   -0.647584303223645890E+02   -0.630091898153046603E+01    1
    0.172302688991624908E+01   -0.453082053678721834E+02    0.235520988008062574E+03    0.505923380267162656E+03    0.695058667722706414E+00   -0.619380845541693290E+02   -0.640091898153046657E+01    1
    0.284668687787733843E+01   -0.441771229268211272E+02    0.232297239419359897E+03    0.498503894873101103E+03    0.514534330361673509E+00   -0.588871545003430441E+02   -0.650091898153046799E+01    1
    0.239556627765137575E+01   -0.448092045449876295E+02    0.232466168904048601E+03    0.506417051525370198E+03    0.685763476125935911E+00   -0.579639615250167637E+02   -0.660091898153046763E+01    1
    0.164582684166619342E+01   -0.451717153540353848E+02    0.234728323388011972E+03    0.530872091591654680E+03    0.556338823861088128E+00   -0.566047677079045783E+02   -0.670091898153046817E+01    1
    0.254467450910425041E+01   -0.445708533459826768E+02    0.232651886556905254E+03    0.507941316224531136E+03    0.684502850670456464E+00   -0.564852188411588685E+02   -0.680091898153046692E+01    1
    0.256270721961030423E+01   -0.444183565582122384E+02    0.233502042844885779E+03    0.523828089604799402E+03    0.469258851770715024E+00   -0.555809504913475934E+02   -0.690091898153046746E+01    1
    0.208690842506800456E+01   -0.447578312575064103E+02    0.236362989362933916E+03    0.491071958162198200E+03    0.534226533473738940E+00   -0.549618775858994582E+02   -0.700091898153046710E+01    1
    0.241653779693753146E+01   -0.446663318240854608E+02    0.231496923186761705E+03    0.509430920578617815E+03    0.630473950317461784E+00   -0.528996520500932519E+02   -0.710091898153046674E+01    1
    0.223445692725175427E+01   -0.450060575741252435E+02    0.232677113645510616E+03    0.495269560454415000E+03    0.813829601069103514E+00   -0.511767622410246261E+02   -0.720091898153046728E+01    1
    0.187350105060132388E+01   -0.448714599521371795E+02    0.233630600950407540E+03    0.521214122805201441E+03    0.561466351497259653E+00   -0.498382784960733787E+02   -0.730091898153046781E+01    1
    0.161410009489365014E+01   -0.448074356743991160E+02    0.233800286832616365E+03    0.526667415040437618E+03    0.535143775929095011E+00   -0.444116661552582386E+02   -0.740091898153046834E+01    1
    0.200270343409962592E+01   -0.448347714337579291E+02    0.232465145420798308E+03    0.546272618424030838E+03    0.493270548977466416E+00   -0.398646902670242582E+02   -0.750091898153046799E+01    1
    0.174487263162171979E+01   -0.447538031207097475E+02    0.233085936776218460E+03    0.555552201862172296E+03    0.404588537981734664E+00   -0.395884046461417043E+02   -0.760091898153046852E+01    1
    0.196693802277596608E+01   -0.451843938139282244E+02    0.233297485708493696E+03    0.517684995100172159E+03    0.772551434553012228E+00   -0.386115211523934221E+02   -0.770091898153046639E+01    1
    0.190639256704030813E+01   -0.451148475084914153E+02    0.234448280711025490E+03    0.530730703175880080E+03    0.594031962234189082E+00   -0.372833360210798688E+02   -0.780091898153046781E+01    1
    0.177482698252166160E+01   -0.451333256682624722E+02    0.233885567104803812E+03    0.531960622564288201E+03    0.572635819977520555E+00   -0.294052135236850738E+02   -0.790091898153046834E+01    1
    0.165639427037180398E+01   -0.449249038471088298E+02    0.236128818808996698E+03    0.525415901371040491E+03    0.378750020271400645E+00   -0.288907818531124470E+02   -0.800091898153046799E+01    1
    0.158903890550361782E+01   -0.448473024567363723E+02    0.236764942895923241E+03    0.519299018039879684E+03    0.400697665510956980E+00   -0.285895479844798572E+02   -0.810091898153046763E+01    1
    0.175511290219537752E+01   -0.450403939316394428E+02    0.231769891835732864E+03    0.536896566230265989E+03    0.723073385993191042E+00   -0.279194652699298622E+02   -0.820091898153046728E+01    1
    0.177413272331407956E+01   -0.450339980358885370E+02    0.230704963907218882E+03    0.545970360811955402E+03    0.695487620428691389E+00   -0.270008766438998542E+02   -0.830091898153046870E+01    1
    0.175802479286710645E+01   -0.450290438618197584E+02    0.230526319952155262E+03    0.573499983500717917E+03    0.663630663198762072E+00   -0.234959233263339371E+02   -0.840091898153046834E+01    1
    0.159643670283877315E+01   -0.448377889421852558E+02    0.234480766817934523E+03    0.535801942296776474E+03    0.457425440187458121E+00   -0.234391903346112613E+02   -0.850091898153046799E+01    1
    0.163456559417820246E+01   -0.449075520536047961E+02    0.232692958923452295E+03    0.558079698174673695E+03    0.549990288542937744E+00   -0.232783730115308209E+02   -0.860091898153046763E+01    1
    0.165702915032572795E+01   -0.450293621298907212E+02    0.241653752148753000E+03    0.487806059413680089E+03    0.535851897268055932E+00   -0.231678617992909359E+02   -0.870091898153046728E+01    1
    0.171397205826530263E+01   -0.449172547436140235E+02    0.236008469614147316E+03    0.515636367044924100E+03    0.540089093288268041E+00   -0.224957843013206471E+02   -0.880091898153046870E+01    1
    0.168569407231774693E+01   -0.448879299704260504E+02    0.235505471004664969E+03    0.520771086730400725E+03    0.512630286589098039E+00   -0.222168831310929598E+02   -0.890091898153046834E+01    1
    0.172606811332409582E+01   -0.449049910388047593E+02    0.232052441790280000E+03    0.565759548860144264E+03    0.504095553321300738E+00   -0.221792918725662815E+02   -0.900091898153046799E+01    1
    0.165542644448657739E+01   -0.450488586769637323E+02    0.232621874938002946E+03    0.557734782239533047E+03    0.539795271623274675E+00   -0.217069681694381913E+02   -0.910091898153046941E+01    1
    0.171677057015027867E+01   -0.449720779734918636E+02    0.240698605603728652E+03    0.496473841042313325E+03    0.452408691608440217E+00   -0.202587145717284933E+02   -0.920091898153046905E+01    1
    0.169968665491278581E+01   -0.450859423652472273E+02    0.232757749925550002E+03    0.539566092874311835E+03    0.771047286649147789E+00   -0.201670844324545904E+02   -0.930091898153046870E+01    1
    0.171813601117515025E+01   -0.450343494411227141E+02    0.232912364942231704E+03    0.535518770076696455E+03    0.674147563077445167E+00   -0.199946889765979670E+02   -0.940091898153046834E+01    1
    0.163601008864318387E+01   -0.450796221873225988E+02    0.233781162845810684E+03    0.527050343131718591E+03    0.642697203363443714E+00   -0.198821897375374128E+02   -0.950091898153046799E+01    1
    0.162408290762575991E+01   -0.450603185293964827E+02    0.234445681245576509E+03    0.519428248793579542E+03    0.672648062976580974E+00   -0.191890789319345458E+02   -0.960091898153046941E+01    1
    0.167133864548473898E+01   -0.450262783837710003E+02    0.232226315286823080E+03    0.549371646911984271E+03    0.523242430976577300E+00   -0.187378447101308900E+02   -0.970091898153046905E+01    1
    0.177109979289196628E+01   -0.449776354996669525E+02    0.234091574372490015E+03    0.530397935197969559E+03    0.468499663341592654E+00   -0.184857452235951030E+02   -0.980091898153046870E+01    1
    0.179038954533725958E+01   -0.451275850621283681E+02    0.233571037610262778E+03    0.509342024924639702E+03    0.704302033638161129E+00   -0.182846790285532528E+02   -0.990091898153046834E+01    1
    0.178067626156475645E+01   -0.450738508511455080E+02    0.233327277926040267E+03    0.525636803466923084E+03    0.629101185009962816E+00   -0.175762669518787220E+02   -0.100009189815304698E+02    1
    0.164302022247673585E+01   -0.450966808006023570E+02    0.233963119722974540E+03    0.525642097912179679E+03    0.692756176338802043E+00   -0.175608511163228123E+02   -0.101009189815304694E+02    1
    0.177525044736578130E+01   -0.451437723939646460E+02    0.231770344375441624E+03    0.541738586296033532E+03    0.763450158416096758E+00   -0.175078479733726837E+02   -0.102009189815304691E+02    1
    0.174435736025090793E+01   -0.449087656616696904E+02    0.237464771251766535E+03    0.497464991626637641E+03    0.484444089300184122E+00   -0.172945917984933502E+02   -0.103009189815304687E+02    1
    0.167819081945664195E+01   -0.451829458893170681E+02    0.231751991002890009E+03    0.544636282060339454E+03    0.777182930705582420E+00   -0.166723887293956352E+02   -0.104009189815304683E+02    1
    0.175963687749144992E+01   -0.449899607767183340E+02    0.235436700250015463E+03    0.504403447145207167E+03    0.515748241914850691E+00   -0.166624035325143893E+02   -0.105009189815304680E+02    1
    0.167240341671861881E+01   -0.450266851335547784E+02    0.235072120822987273E+03    0.505543717872731065E+03    0.566647034823384743E+00   -0.164994762384702796E+02   -0.106009189815304694E+02    1
    0.171801378733590115E+01   -0.451061805662694866E+02    0.231789415450110340E+03    0.542505454034638660E+03    0.742583044118965141E+00   -0.163364729663580377E+02   -0.107009189815304691E+02    1
    0.175748198617666351E+01   -0.451357133142105766E+02    0.232740093239824773E+03    0.524827700811534328E+03    0.736451132235574679E+00   -0.162584538728265819E+02   -0.108009189815304687E+02    1
    0.170880372394070212E+01   -0.450293129826419403E+02    0.231617900568382737E+03    0.561207485720941918E+03    0.621389173741446532E+00   -0.162436440340175565E+02   -0.109009189815304701E+02    1
    0.165447265213947370E+01   -0.451368321452213479E+02    0.230175825343480028E+03    0.570051447203504154E+03    0.799174828596498354E+00   -0.162279622791967313E+02   -0.110009189815304698E+02    1
    0.167330008690870025E+01   -0.450626952870791797E+02    0.233347637809244986E+03    0.525393875323904695E+03    0.609930665995922605E+00   -0.161544352455751827E+02   -0.111009189815304694E+02    1
    0.170846777958858009E+01   -0.448052788970006759E+02    0.237688739253334319E+03    0.515592035931517671E+03    0.378471097838005144E+00   -0.160674253347893909E+02   -0.112009189815304691E+02    1
    0.175169168711510292E+01   -0.450864060676069727E+02    0.232696278751520822E+03    0.530445865166044200E+03    0.642824620099069044E+00   -0.160485909410486940E+02   -0.113009189815304705E+02    1
    0.174296440496693950E+01   -0.447972753418879961E+02    0.239931588526523683E+03    0.502938671644852832E+03    0.353201771143222820E+00   -0.160096621529238305E+02   -0.114009189815304701E+02    1
    0.175135691259218174E+01   -0.451609323552913580E+02    0.231060563452486605E+03    0.540223067352714224E+03    0.756218660126574793E+00   -0.159964241890631893E+02   -0.115009189815304698E+02    1
    0.174243568696614481E+01   -0.449883653398008718E+02    0.236488882514004814E+03    0.497138568413377470E+03    0.546647631075582452E+00   -0.157082716748374480E+02   -0.116009189815304694E+02    1
    0.169644792813302159E+01   -0.449029789602692730E+02    0.234189705415656078E+03    0.531378114376700182E+03    0.416368196109809907E+00   -0.153860111408898881E+02   -0.117009189815304691E+02    1
    0.173359102648267127E+01   -0.450660460931561957E+02    0.234665748384476132E+03    0.512170884495323207E+03    0.628641376355147274E+00   -0.153360856247422142E+02   -0.118009189815304705E+02    1
    0.171428821061821535E+01   -0.451185716813603861E+02    0.231313743395290970E+03    0.545677314478269864E+03    0.740972505995032504E+00   -0.153073125096829035E+02   -0.119009189815304701E+02    1
    0.167021813758882565E+01   -0.450662145373714651E+02    0.232074961526730959E+03    0.538403198322860703E+03    0.647311743027932707E+00   -0.152572296777089935E+02   -0.120009189815304698E+02    1
    0.172978906863679338E+01   -0.450219246241638373E+02    0.233842577140732772E+03    0.523858672476449101E+03    0.576904974884374977E+00   -0.152487333859423391E+02   -0.121009189815304694E+02    1
    0.172976446406089313E+01   -0.450770923104563579E+02    0.231294370026740694E+03    0.554398154130548619E+03    0.633154311226712063E+00   -0.151774688101539397E+02   -0.122009189815304691E+02    1
    0.168638384650220141E+01   -0.449030736859251931E+02    0.237222321541195498E+03    0.499834646802193106E+03    0.439272116807622404E+00   -0.151192737816804126E+02   -0.123009189815304705E+02    1
    0.172530624721303649E+01   -0.450786507179444556E+02    0.231542137027940157E+03    0.548452993250696181E+03    0.631261920270346000E+00   -0.151041840012426469E+02   -0.124009189815304701E+02    1
    0.169324231775554446E+01   -0.448613145226064063E+02    0.235227637980701729E+03    0.525121236316188970E+03    0.386122344648084037E+00   -0.150871385279632833E+02   -0.125009189815304698E+02    1
    0.167925122102714308E+01   -0.449901100608556064E+02    0.233517094135978454E+03    0.527886019815115560E+03    0.532851886487862192E+00   -0.150859592460237497E+02   -0.126009189815304712E+02    1
    0.171970362163069068E+01   -0.451377106588127432E+02    0.231642111955526303E+03    0.544195136627163038E+03    0.720782128525626398E+00   -0.150466056646979229E+02   -0.127009189815304708E+02    1
    0.170725705091568880E+01   -0.449946036827386919E+02    0.235671257247325940E+03    0.508286264995574982E+03    0.530689352843128126E+00   -0.150071663460913989E+02   -0.128009189815304705E+02    1
    0.171665454888444491E+01   -0.449784614122777811E+02    0.235476786749996421E+03    0.518461658619215882E+03    0.523370525014278831E+00   -0.149133672094615477E+02   -0.129009189815304701E+02    1
    0.169174020176655282E+01   -0.448476040131749230E+02    0.240326195924442231E+03    0.491452843505904752E+03    0.416384257626342014E+00   -0.148819049460141315E+02   -0.130009189815304698E+02    1
    0.171118262135403643E+01   -0.450539057424563154E+02    0.234409766829747099E+03    0.509127839875668997E+03    0.613715869584869789E+00   -0.148727830600230622E+02   -0.131009189815304712E+02    1
    0.169246320491964752E+01   -0.449888220908095917E+02    0.232336625197858041E+03    0.548865368261018261E+03    0.545264032301619017E+00   -0.148418607723525877E+02   -0.132009189815304708E+02    1
    0.171423738899912248E+01   -0.450221570983974502E+02    0.233345859509385036E+03    0.531937963450905499E+03    0.570481928636619728E+00   -0.148358911926421815E+02   -0.133009189815304705E+02    1
    0.170972173257522542E+01   -0.449393789660985234E+02    0.235578038100007177E+03    0.512617493577420873E+03    0.473699352857767542E+00   -0.148248051167271271E+02   -0.134009189815304701E+02    1
    0.170538885620098268E+01   -0.450222473646333583E+02    0.231970039036130174E+03    0.562377863198702244E+03    0.577699481810628579E+00   -0.148213361112141921E+02   -0.135009189815304715E+02    1
    0.170657992689847759E+01   -0.449892802880224068E+02    0.235620811593540282E+03    0.504443777897800885E+03    0.553555128330913249E+00   -0.147984120714605467E+02   -0.136009189815304712E+02    1
    0.168690257855433723E+01   -0.450431873048714451E+02    0.231544006060162332E+03    0.549499083293660874E+03    0.606162705723560014E+00   -0.147827782789350373E+02   -0.137009189815304708E+02    1
