    0.175950473400979801E+01   -0.450055585393703268E+02   -0.389417099182953734E+02   -0.120027801121488746E+02    1
    0.175639940433853470E+01   -0.450186045994473218E+02   -0.386922569737101441E+02   -0.122027801121488757E+02    1
    0.175464197396607746E+01   -0.450204315180845995E+02   -0.385812994106142639E+02   -0.124027801121488750E+02    1
    0.175495638474532800E+01   -0.450016368309557109E+02   -0.385400202185274097E+02   -0.126027801121488761E+02    1
    0.175510288895554667E+01   -0.450170719104044323E+02   -0.384972767388737083E+02   -0.128027801121488753E+02    1
    0.175490645201270645E+01   -0.450166763472629086E+02   -0.384637900506429133E+02   -0.130027801121488764E+02    1
    0.175345755946977766E+01   -0.450161805489982498E+02   -0.382945299369791456E+02   -0.132027801121488757E+02    1
    0.175234416897937240E+01   -0.450048916615623682E+02   -0.381469533682002506E+02   -0.134027801121488750E+02    1
    0.175164222847570938E+01   -0.450140794428314592E+02   -0.380540909847326532E+02   -0.136027801121488761E+02    1
    0.175116198789457078E+01   -0.450052823751113991E+02   -0.380110821217032182E+02   -0.138027801121488753E+02    1
    0.175133360336351007E+01   -0.450108554119845863E+02   -0.379830059001437377E+02   -0.140027801121488746E+02    1
    0.175058260409035893E+01   -0.450141979215045325E+02   -0.379474733073603687E+02   -0.142027801121488757E+02    1
    0.175061533420605131E+01   -0.450104066519614179E+02   -0.379065505734676407E+02   -0.144027801121488768E+02    1
